,Month,Generated,Efficiency,Exported,FIT Credit,Low,High,Average,Comments
149,['2020-44'],['93.338kWh'],['1.569kWh/kW'],['93.338kWh'],"['56,00 CHF']",['0.640kWh'],['24.910kWh'],['13.334kWh'],['26/10/20 - 01/11/20']
150,['2020-43'],['123.967kWh'],['2.084kWh/kW'],['123.967kWh'],"['74,38 CHF']",['10.009kWh'],['24.860kWh'],['17.709kWh'],['19/10/20 - 25/10/20']
151,['2020-42'],['141.845kWh'],['2.384kWh/kW'],['141.845kWh'],"['85,11 CHF']",['9.460kWh'],['26.649kWh'],['20.263kWh'],['12/10/20 - 18/10/20']
152,['2020-41'],['105.519kWh'],['1.773kWh/kW'],['105.519kWh'],"['63,31 CHF']",['4.740kWh'],['21.820kWh'],['15.074kWh'],['05/10/20 - 11/10/20']
153,['2020-40'],['127.059kWh'],['2.136kWh/kW'],['127.059kWh'],"['76,24 CHF']",['9.040kWh'],['29.730kWh'],['18.151kWh'],['28/09/20 - 04/10/20']
154,['2020-39'],['115.689kWh'],['1.944kWh/kW'],['115.689kWh'],"['69,41 CHF']",['8.349kWh'],['25.830kWh'],['16.527kWh'],['21/09/20 - 27/09/20']
155,['2020-38'],['200.339kWh'],['3.367kWh/kW'],['200.339kWh'],"['120,20 CHF']",['14.420kWh'],['37.789kWh'],['28.619kWh'],['14/09/20 - 20/09/20']
156,['2020-37'],['226.168kWh'],['3.801kWh/kW'],['226.168kWh'],"['135,70 CHF']",['26.370kWh'],['38.879kWh'],['32.309kWh'],['07/09/20 - 13/09/20']
157,['2020-36'],['245.697kWh'],['4.129kWh/kW'],['245.697kWh'],"['147,42 CHF']",['22.059kWh'],['41.270kWh'],['35.099kWh'],['31/08/20 - 06/09/20']
158,['2020-35'],['161.669kWh'],['2.717kWh/kW'],['161.669kWh'],"['97,00 CHF']",['4.999kWh'],['38.890kWh'],['23.095kWh'],['24/08/20 - 30/08/20']
159,['2020-34'],['251.080kWh'],['4.220kWh/kW'],['251.080kWh'],"['150,65 CHF']",['27.620kWh'],['43.790kWh'],['35.868kWh'],['17/08/20 - 23/08/20']
160,['2020-30'],['154.879kWh'],['4.555kWh/kW'],['154.879kWh'],"['92,93 CHF']",['8.549kWh'],['66.660kWh'],['38.719kWh'],['20/07/20 - 23/07/20']
161,['2020-29'],['300.699kWh'],['5.054kWh/kW'],['300.699kWh'],"['180,42 CHF']",['27.360kWh'],['50.359kWh'],['42.957kWh'],['13/07/20 - 19/07/20']
162,['2020-28'],['315.968kWh'],['5.310kWh/kW'],['315.968kWh'],"['189,58 CHF']",['36.049kWh'],['52.600kWh'],['45.138kWh'],['06/07/20 - 12/07/20']
163,['2020-27'],['315.559kWh'],['5.304kWh/kW'],['315.559kWh'],"['189,34 CHF']",['40.450kWh'],['47.950kWh'],['45.079kWh'],['29/06/20 - 05/07/20']
164,['2020-26'],['295.108kWh'],['4.960kWh/kW'],['295.108kWh'],"['177,06 CHF']",['23.779kWh'],['51.920kWh'],['42.158kWh'],['22/06/20 - 28/06/20']
165,['2020-25'],['279.468kWh'],['4.697kWh/kW'],['279.468kWh'],"['167,68 CHF']",['33.320kWh'],['46.000kWh'],['39.924kWh'],['15/06/20 - 21/06/20']
166,['2020-24'],['191.130kWh'],['3.212kWh/kW'],['191.130kWh'],"['114,68 CHF']",['12.330kWh'],['36.470kWh'],['27.304kWh'],['08/06/20 - 14/06/20']
167,['2020-23'],['202.347kWh'],['3.401kWh/kW'],['202.347kWh'],"['121,41 CHF']",['11.379kWh'],['42.000kWh'],['28.906kWh'],['01/06/20 - 07/06/20']
168,['2020-22'],['327.979kWh'],['5.512kWh/kW'],['327.979kWh'],"['196,79 CHF']",['35.770kWh'],['51.810kWh'],['46.854kWh'],['25/05/20 - 31/05/20']
169,['2020-21'],['285.490kWh'],['4.798kWh/kW'],['285.490kWh'],"['171,29 CHF']",['18.190kWh'],['50.500kWh'],['40.784kWh'],['18/05/20 - 24/05/20']
170,['2020-20'],['245.279kWh'],['4.122kWh/kW'],['245.279kWh'],"['147,17 CHF']",['17.230kWh'],['48.920kWh'],['35.039kWh'],['11/05/20 - 17/05/20']
171,['2020-19'],['269.169kWh'],['4.524kWh/kW'],['269.169kWh'],"['161,50 CHF']",['13.610kWh'],['54.620kWh'],['38.452kWh'],['04/05/20 - 10/05/20']
172,['2020-18'],['151.560kWh'],['2.547kWh/kW'],['151.560kWh'],"['90,94 CHF']",['7.830kWh'],['39.770kWh'],['21.651kWh'],['27/04/20 - 03/05/20']
173,['2020-17'],['226.580kWh'],['3.808kWh/kW'],['226.580kWh'],"['135,95 CHF']",['14.380kWh'],['44.430kWh'],['32.368kWh'],['20/04/20 - 26/04/20']
174,['2020-16'],['253.620kWh'],['4.263kWh/kW'],['253.620kWh'],"['152,17 CHF']",['22.300kWh'],['43.220kWh'],['36.231kWh'],['13/04/20 - 19/04/20']
175,['2020-15'],['279.348kWh'],['4.695kWh/kW'],['279.348kWh'],"['167,61 CHF']",['35.490kWh'],['44.600kWh'],['39.906kWh'],['06/04/20 - 12/04/20']
176,['2020-14'],['253.490kWh'],['4.260kWh/kW'],['253.490kWh'],"['152,09 CHF']",['26.740kWh'],['40.310kWh'],['36.212kWh'],['30/03/20 - 05/04/20']
177,['2020-13'],['217.490kWh'],['3.655kWh/kW'],['217.490kWh'],"['130,49 CHF']",['21.400kWh'],['36.100kWh'],['31.070kWh'],['23/03/20 - 29/03/20']
178,['2020-12'],['192.420kWh'],['3.773kWh/kW'],['192.420kWh'],"['115,45 CHF']",['25.090kWh'],['36.450kWh'],['32.070kWh'],['16/03/20 - 22/03/20']
179,['2020-11'],['163.339kWh'],['3.203kWh/kW'],['163.339kWh'],"['98,00 CHF']",['22.690kWh'],['33.100kWh'],['27.223kWh'],['09/03/20 - 15/03/20']
180,['2020-10'],['144.639kWh'],['2.431kWh/kW'],['144.639kWh'],"['86,78 CHF']",['4.150kWh'],['30.960kWh'],['20.662kWh'],['02/03/20 - 08/03/20']
181,['2020-09'],['74.100kWh'],['1.245kWh/kW'],['74.100kWh'],"['44,46 CHF']",['0.110kWh'],['22.580kWh'],['10.585kWh'],['24/02/20 - 01/03/20']
182,['2020-08'],['141.629kWh'],['2.380kWh/kW'],['141.629kWh'],"['84,98 CHF']",['7.819kWh'],['27.460kWh'],['20.232kWh'],['17/02/20 - 23/02/20']
183,['2020-07'],['91.330kWh'],['1.535kWh/kW'],['91.330kWh'],"['54,80 CHF']",['2.370kWh'],['23.450kWh'],['13.047kWh'],['10/02/20 - 16/02/20']
184,['2020-06'],['110.149kWh'],['1.851kWh/kW'],['110.149kWh'],"['66,09 CHF']",['2.389kWh'],['22.910kWh'],['15.735kWh'],['03/02/20 - 09/02/20']
185,['2020-05'],['57.440kWh'],['0.965kWh/kW'],['57.440kWh'],"['34,46 CHF']",['0.490kWh'],['18.630kWh'],['8.205kWh'],['27/01/20 - 02/02/20']
186,['2020-04'],['99.020kWh'],['1.664kWh/kW'],['99.020kWh'],"['59,41 CHF']",['8.490kWh'],['16.970kWh'],['14.145kWh'],['20/01/20 - 26/01/20']
187,['2020-03'],['101.040kWh'],['1.698kWh/kW'],['101.040kWh'],"['60,62 CHF']",['10.280kWh'],['17.320kWh'],['14.434kWh'],['13/01/20 - 19/01/20']
188,['2020-02'],['107.137kWh'],['1.801kWh/kW'],['107.137kWh'],"['64,28 CHF']",['7.659kWh'],['28.969kWh'],['15.305kWh'],['06/01/20 - 12/01/20']
189,['2020-01'],['73.030kWh'],['8.592kWh/kW'],['73.030kWh'],"['43,82 CHF']",['73.030kWh'],['73.030kWh'],['73.030kWh'],['05/01/20 - 05/01/20']
190,['2019-50'],['18.479kWh'],['0.724kWh/kW'],['18.479kWh'],"['11,09 CHF']",['1.320kWh'],['12.319kWh'],['6.159kWh'],['09/12/19 - 11/12/19']
191,['2019-49'],['89.890kWh'],['1.511kWh/kW'],['89.890kWh'],"['53,93 CHF']",['2.220kWh'],['15.640kWh'],['12.841kWh'],['02/12/19 - 08/12/19']
192,['2019-48'],['52.740kWh'],['0.886kWh/kW'],['52.740kWh'],"['31,64 CHF']",['1.290kWh'],['19.760kWh'],['7.534kWh'],['25/11/19 - 01/12/19']
193,['2019-47'],['80.369kWh'],['1.351kWh/kW'],['80.369kWh'],"['48,22 CHF']",['6.160kWh'],['15.410kWh'],['11.481kWh'],['18/11/19 - 24/11/19']
194,['2019-46'],['78.940kWh'],['1.327kWh/kW'],['78.940kWh'],"['47,36 CHF']",['1.340kWh'],['18.680kWh'],['11.277kWh'],['11/11/19 - 17/11/19']
195,['2019-45'],['72.710kWh'],['1.222kWh/kW'],['72.710kWh'],"['43,63 CHF']",['1.640kWh'],['19.300kWh'],['10.387kWh'],['04/11/19 - 10/11/19']
196,['2019-44'],['42.540kWh'],['0.715kWh/kW'],['42.540kWh'],"['25,52 CHF']",['3.250kWh'],['11.490kWh'],['6.077kWh'],['28/10/19 - 03/11/19']
197,['2019-43'],['99.989kWh'],['1.680kWh/kW'],['99.989kWh'],"['59,99 CHF']",['6.080kWh'],['22.920kWh'],['14.284kWh'],['21/10/19 - 27/10/19']
198,['2019-42'],['114.800kWh'],['1.929kWh/kW'],['114.800kWh'],"['68,88 CHF']",['2.560kWh'],['26.010kWh'],['16.400kWh'],['14/10/19 - 20/10/19']
199,['2019-41'],['136.908kWh'],['2.301kWh/kW'],['136.908kWh'],"['82,14 CHF']",['1.909kWh'],['28.650kWh'],['19.558kWh'],['07/10/19 - 13/10/19']
200,['2019-40'],['152.890kWh'],['2.570kWh/kW'],['152.890kWh'],"['91,73 CHF']",['4.550kWh'],['31.080kWh'],['21.841kWh'],['30/09/19 - 06/10/19']
201,['2019-39'],['164.080kWh'],['2.758kWh/kW'],['164.080kWh'],"['98,45 CHF']",['14.430kWh'],['28.710kWh'],['23.440kWh'],['23/09/19 - 29/09/19']
202,['2019-38'],['196.600kWh'],['3.304kWh/kW'],['196.600kWh'],"['117,96 CHF']",['16.800kWh'],['33.370kWh'],['28.085kWh'],['16/09/19 - 22/09/19']
203,['2019-37'],['215.190kWh'],['3.617kWh/kW'],['215.190kWh'],"['129,11 CHF']",['22.550kWh'],['34.780kWh'],['30.741kWh'],['09/09/19 - 15/09/19']
204,['2019-36'],['198.750kWh'],['3.340kWh/kW'],['198.750kWh'],"['119,25 CHF']",['15.530kWh'],['38.510kWh'],['28.392kWh'],['02/09/19 - 08/09/19']
205,['2019-35'],['217.130kWh'],['3.649kWh/kW'],['217.130kWh'],"['130,28 CHF']",['17.200kWh'],['40.880kWh'],['31.018kWh'],['26/08/19 - 01/09/19']
206,['2019-34'],['214.760kWh'],['3.609kWh/kW'],['214.760kWh'],"['128,86 CHF']",['4.170kWh'],['41.260kWh'],['30.680kWh'],['19/08/19 - 25/08/19']
207,['2019-33'],['257.380kWh'],['4.326kWh/kW'],['257.380kWh'],"['154,43 CHF']",['19.120kWh'],['42.690kWh'],['36.768kWh'],['12/08/19 - 18/08/19']
208,['2019-32'],['229.808kWh'],['3.862kWh/kW'],['229.808kWh'],"['137,88 CHF']",['8.149kWh'],['43.430kWh'],['32.829kWh'],['05/08/19 - 11/08/19']
209,['2019-31'],['289.890kWh'],['4.872kWh/kW'],['289.890kWh'],"['173,93 CHF']",['19.010kWh'],['46.950kWh'],['41.412kWh'],['29/07/19 - 04/08/19']
210,['2019-30'],['242.180kWh'],['4.070kWh/kW'],['242.180kWh'],"['145,31 CHF']",['17.530kWh'],['48.430kWh'],['34.597kWh'],['22/07/19 - 28/07/19']
211,['2019-29'],['305.130kWh'],['5.128kWh/kW'],['305.130kWh'],"['183,08 CHF']",['36.310kWh'],['48.100kWh'],['43.590kWh'],['15/07/19 - 21/07/19']
212,['2019-28'],['274.890kWh'],['4.620kWh/kW'],['274.890kWh'],"['164,93 CHF']",['21.220kWh'],['48.320kWh'],['39.270kWh'],['08/07/19 - 14/07/19']
213,['2019-27'],['279.539kWh'],['4.698kWh/kW'],['279.539kWh'],"['167,72 CHF']",['34.190kWh'],['48.090kWh'],['39.934kWh'],['01/07/19 - 07/07/19']
214,['2019-26'],['330.039kWh'],['5.547kWh/kW'],['330.039kWh'],"['198,02 CHF']",['46.320kWh'],['48.130kWh'],['47.148kWh'],['24/06/19 - 30/06/19']
215,['2019-25'],['263.769kWh'],['4.433kWh/kW'],['263.769kWh'],"['158,26 CHF']",['15.200kWh'],['50.640kWh'],['37.681kWh'],['17/06/19 - 23/06/19']
216,['2019-24'],['246.490kWh'],['4.143kWh/kW'],['246.490kWh'],"['147,89 CHF']",['9.820kWh'],['50.600kWh'],['35.212kWh'],['10/06/19 - 16/06/19']
217,['2019-23'],['260.809kWh'],['4.383kWh/kW'],['260.809kWh'],"['156,49 CHF']",['19.100kWh'],['49.349kWh'],['37.258kWh'],['03/06/19 - 09/06/19']
218,['2019-22'],['285.570kWh'],['4.799kWh/kW'],['285.570kWh'],"['171,34 CHF']",['14.060kWh'],['51.820kWh'],['40.795kWh'],['27/05/19 - 02/06/19']
219,['2019-21'],['248.649kWh'],['4.179kWh/kW'],['248.649kWh'],"['149,19 CHF']",['18.859kWh'],['50.070kWh'],['35.521kWh'],['20/05/19 - 26/05/19']
220,['2019-20'],['274.110kWh'],['4.607kWh/kW'],['274.110kWh'],"['164,47 CHF']",['20.180kWh'],['50.940kWh'],['39.158kWh'],['13/05/19 - 19/05/19']
221,['2019-19'],['228.009kWh'],['3.832kWh/kW'],['228.009kWh'],"['136,81 CHF']",['4.390kWh'],['50.040kWh'],['32.572kWh'],['06/05/19 - 12/05/19']
222,['2019-18'],['263.680kWh'],['4.432kWh/kW'],['263.680kWh'],"['158,21 CHF']",['26.820kWh'],['49.270kWh'],['37.668kWh'],['29/04/19 - 05/05/19']
223,['2019-17'],['212.960kWh'],['3.579kWh/kW'],['212.960kWh'],"['127,78 CHF']",['24.440kWh'],['40.360kWh'],['30.422kWh'],['22/04/19 - 28/04/19']
224,['2019-16'],['260.750kWh'],['4.382kWh/kW'],['260.750kWh'],"['156,45 CHF']",['21.730kWh'],['45.990kWh'],['37.250kWh'],['15/04/19 - 21/04/19']
225,['2019-15'],['230.260kWh'],['3.870kWh/kW'],['230.260kWh'],"['138,16 CHF']",['20.840kWh'],['41.200kWh'],['32.894kWh'],['08/04/19 - 14/04/19']
226,['2019-14'],['163.909kWh'],['2.755kWh/kW'],['163.909kWh'],"['98,35 CHF']",['1.250kWh'],['41.820kWh'],['23.415kWh'],['01/04/19 - 07/04/19']
227,['2019-13'],['265.500kWh'],['4.462kWh/kW'],['265.500kWh'],"['159,30 CHF']",['35.840kWh'],['39.840kWh'],['37.928kWh'],['25/03/19 - 31/03/19']
228,['2019-12'],['247.850kWh'],['4.166kWh/kW'],['247.850kWh'],"['148,71 CHF']",['32.860kWh'],['38.750kWh'],['35.407kWh'],['18/03/19 - 24/03/19']
229,['2019-11'],['110.719kWh'],['1.861kWh/kW'],['110.719kWh'],"['66,43 CHF']",['3.190kWh'],['31.529kWh'],['15.817kWh'],['11/03/19 - 17/03/19']
230,['2019-10'],['110.980kWh'],['1.865kWh/kW'],['110.980kWh'],"['66,59 CHF']",['2.570kWh'],['30.890kWh'],['15.854kWh'],['04/03/19 - 10/03/19']
231,['2019-09'],['155.069kWh'],['2.606kWh/kW'],['155.069kWh'],"['93,04 CHF']",['8.480kWh'],['28.459kWh'],['22.152kWh'],['25/02/19 - 03/03/19']
232,['2019-08'],['182.020kWh'],['3.059kWh/kW'],['182.020kWh'],"['109,21 CHF']",['24.620kWh'],['28.040kWh'],['26.002kWh'],['18/02/19 - 24/02/19']
233,['2019-07'],['165.400kWh'],['2.780kWh/kW'],['165.400kWh'],"['99,24 CHF']",['10.270kWh'],['26.520kWh'],['23.628kWh'],['11/02/19 - 17/02/19']
234,['2019-06'],['110.840kWh'],['1.863kWh/kW'],['110.840kWh'],"['66,50 CHF']",['4.690kWh'],['22.840kWh'],['15.834kWh'],['04/02/19 - 10/02/19']
235,['2019-05'],['70.019kWh'],['1.177kWh/kW'],['70.019kWh'],"['42,01 CHF']",['1.880kWh'],['17.630kWh'],['10.002kWh'],['28/01/19 - 03/02/19']
236,['2019-04'],['103.289kWh'],['1.736kWh/kW'],['103.289kWh'],"['61,97 CHF']",['6.389kWh'],['19.630kWh'],['14.755kWh'],['21/01/19 - 27/01/19']
237,['2019-03'],['81.999kWh'],['1.378kWh/kW'],['81.999kWh'],"['49,20 CHF']",['2.920kWh'],['18.270kWh'],['11.714kWh'],['14/01/19 - 20/01/19']
238,['2019-02'],['50.680kWh'],['0.994kWh/kW'],['50.680kWh'],"['30,41 CHF']",['0.080kWh'],['16.080kWh'],['8.446kWh'],['07/01/19 - 12/01/19']
239,['2019-01'],['85.578kWh'],['1.438kWh/kW'],['85.578kWh'],"['51,35 CHF']",['1.870kWh'],['16.020kWh'],['12.225kWh'],['31/12/18 - 06/01/19']
240,['2018-52'],['52.428kWh'],['1.028kWh/kW'],['52.428kWh'],"['31,46 CHF']",['2.579kWh'],['13.839kWh'],['8.738kWh'],['25/12/18 - 30/12/18']
241,['2018-51'],['12.130kWh'],['0.204kWh/kW'],['12.130kWh'],"['7,28 CHF']",['0.010kWh'],['5.660kWh'],['1.732kWh'],['17/12/18 - 23/12/18']
242,['2018-50'],['79.790kWh'],['1.564kWh/kW'],['79.790kWh'],"['47,87 CHF']",['2.460kWh'],['15.780kWh'],['13.298kWh'],['10/12/18 - 15/12/18']
243,['2018-49'],['37.868kWh'],['0.636kWh/kW'],['37.868kWh'],"['22,72 CHF']",['0.419kWh'],['12.410kWh'],['5.409kWh'],['03/12/18 - 09/12/18']
244,['2018-48'],['41.380kWh'],['0.811kWh/kW'],['41.380kWh'],"['24,83 CHF']",['1.070kWh'],['16.110kWh'],['6.896kWh'],['26/11/18 - 02/12/18']
245,['2018-47'],['74.347kWh'],['1.250kWh/kW'],['74.347kWh'],"['44,61 CHF']",['2.600kWh'],['18.009kWh'],['10.621kWh'],['19/11/18 - 25/11/18']
246,['2018-46'],['121.579kWh'],['2.043kWh/kW'],['121.579kWh'],"['72,95 CHF']",['11.060kWh'],['20.160kWh'],['17.368kWh'],['12/11/18 - 18/11/18']
247,['2018-45'],['104.560kWh'],['1.757kWh/kW'],['104.560kWh'],"['62,74 CHF']",['11.720kWh'],['19.160kWh'],['14.937kWh'],['05/11/18 - 11/11/18']
248,['2018-44'],['81.268kWh'],['1.366kWh/kW'],['81.268kWh'],"['48,76 CHF']",['2.190kWh'],['20.160kWh'],['11.609kWh'],['29/10/18 - 04/11/18']
249,['2018-43'],['118.649kWh'],['1.994kWh/kW'],['118.649kWh'],"['71,19 CHF']",['3.110kWh'],['23.779kWh'],['16.949kWh'],['22/10/18 - 28/10/18']
250,['2018-42'],['163.860kWh'],['2.754kWh/kW'],['163.860kWh'],"['98,32 CHF']",['19.500kWh'],['26.540kWh'],['23.408kWh'],['15/10/18 - 21/10/18']
251,['2018-41'],['179.339kWh'],['3.014kWh/kW'],['179.339kWh'],"['107,60 CHF']",['18.370kWh'],['30.110kWh'],['25.619kWh'],['08/10/18 - 14/10/18']
252,['2018-40'],['151.810kWh'],['2.551kWh/kW'],['151.810kWh'],"['91,09 CHF']",['8.630kWh'],['30.090kWh'],['21.687kWh'],['01/10/18 - 07/10/18']
253,['2018-39'],['209.960kWh'],['3.529kWh/kW'],['209.960kWh'],"['125,98 CHF']",['19.600kWh'],['33.280kWh'],['29.994kWh'],['24/09/18 - 30/09/18']
254,['2018-38'],['197.398kWh'],['3.318kWh/kW'],['197.398kWh'],"['118,44 CHF']",['18.000kWh'],['33.430kWh'],['28.199kWh'],['17/09/18 - 23/09/18']
255,['2018-37'],['205.849kWh'],['3.460kWh/kW'],['205.849kWh'],"['123,51 CHF']",['14.910kWh'],['38.630kWh'],['29.407kWh'],['10/09/18 - 16/09/18']
256,['2018-36'],['234.080kWh'],['3.934kWh/kW'],['234.080kWh'],"['140,45 CHF']",['19.480kWh'],['38.310kWh'],['33.440kWh'],['03/09/18 - 09/09/18']
257,['2018-35'],['197.440kWh'],['3.318kWh/kW'],['197.440kWh'],"['118,46 CHF']",['7.780kWh'],['40.800kWh'],['28.205kWh'],['27/08/18 - 02/09/18']
258,['2018-34'],['239.120kWh'],['4.019kWh/kW'],['239.120kWh'],"['143,47 CHF']",['14.370kWh'],['44.250kWh'],['34.160kWh'],['20/08/18 - 26/08/18']
259,['2018-33'],['245.059kWh'],['4.119kWh/kW'],['245.059kWh'],"['147,04 CHF']",['20.640kWh'],['44.700kWh'],['35.008kWh'],['13/08/18 - 19/08/18']
260,['2018-32'],['255.780kWh'],['4.299kWh/kW'],['255.780kWh'],"['153,47 CHF']",['21.220kWh'],['46.230kWh'],['36.540kWh'],['06/08/18 - 12/08/18']
261,['2018-31'],['283.250kWh'],['4.761kWh/kW'],['283.250kWh'],"['169,95 CHF']",['31.480kWh'],['45.670kWh'],['40.464kWh'],['30/07/18 - 05/08/18']
262,['2018-30'],['280.550kWh'],['4.715kWh/kW'],['280.550kWh'],"['168,33 CHF']",['15.780kWh'],['47.760kWh'],['40.078kWh'],['23/07/18 - 29/07/18']
263,['2018-29'],['271.729kWh'],['4.567kWh/kW'],['271.729kWh'],"['163,04 CHF']",['24.340kWh'],['48.540kWh'],['38.818kWh'],['16/07/18 - 22/07/18']
264,['2018-28'],['291.359kWh'],['4.897kWh/kW'],['291.359kWh'],"['174,82 CHF']",['29.949kWh'],['50.440kWh'],['41.622kWh'],['09/07/18 - 15/07/18']
265,['2018-27'],['266.200kWh'],['4.474kWh/kW'],['266.200kWh'],"['159,72 CHF']",['22.150kWh'],['49.710kWh'],['38.028kWh'],['02/07/18 - 08/07/18']
266,['2018-26'],['310.458kWh'],['5.218kWh/kW'],['310.458kWh'],"['186,27 CHF']",['31.469kWh'],['48.580kWh'],['44.351kWh'],['25/06/18 - 01/07/18']
267,['2018-25'],['301.108kWh'],['5.061kWh/kW'],['301.108kWh'],"['180,66 CHF']",['29.030kWh'],['48.440kWh'],['43.015kWh'],['18/06/18 - 24/06/18']
268,['2018-24'],['253.190kWh'],['4.255kWh/kW'],['253.190kWh'],"['151,91 CHF']",['22.540kWh'],['48.270kWh'],['36.170kWh'],['11/06/18 - 17/06/18']
269,['2018-23'],['216.040kWh'],['3.631kWh/kW'],['216.040kWh'],"['129,62 CHF']",['25.950kWh'],['36.740kWh'],['30.862kWh'],['04/06/18 - 10/06/18']
270,['2018-22'],['257.510kWh'],['4.328kWh/kW'],['257.510kWh'],"['154,51 CHF']",['28.530kWh'],['46.390kWh'],['36.787kWh'],['28/05/18 - 03/06/18']
271,['2018-21'],['235.730kWh'],['3.962kWh/kW'],['235.730kWh'],"['141,44 CHF']",['21.970kWh'],['41.560kWh'],['33.675kWh'],['21/05/18 - 27/05/18']
272,['2018-20'],['229.990kWh'],['3.865kWh/kW'],['229.990kWh'],"['137,99 CHF']",['19.800kWh'],['45.020kWh'],['32.855kWh'],['14/05/18 - 20/05/18']
273,['2018-19'],['230.740kWh'],['3.878kWh/kW'],['230.740kWh'],"['138,44 CHF']",['10.400kWh'],['46.170kWh'],['32.962kWh'],['07/05/18 - 13/05/18']
274,['2018-18'],['238.259kWh'],['4.004kWh/kW'],['238.259kWh'],"['142,96 CHF']",['24.330kWh'],['42.740kWh'],['34.037kWh'],['30/04/18 - 06/05/18']
275,['2018-17'],['247.480kWh'],['4.159kWh/kW'],['247.480kWh'],"['148,49 CHF']",['24.230kWh'],['42.910kWh'],['35.354kWh'],['23/04/18 - 29/04/18']
276,['2018-16'],['261.600kWh'],['4.397kWh/kW'],['261.600kWh'],"['156,96 CHF']",['20.680kWh'],['41.030kWh'],['37.371kWh'],['16/04/18 - 22/04/18']
277,['2018-15'],['194.339kWh'],['3.266kWh/kW'],['194.339kWh'],"['116,60 CHF']",['16.980kWh'],['40.670kWh'],['27.762kWh'],['09/04/18 - 15/04/18']
278,['2018-14'],['197.008kWh'],['3.311kWh/kW'],['197.008kWh'],"['118,20 CHF']",['8.170kWh'],['39.339kWh'],['28.144kWh'],['02/04/18 - 08/04/18']
279,['2018-13'],['149.430kWh'],['2.512kWh/kW'],['149.430kWh'],"['89,66 CHF']",['12.920kWh'],['30.430kWh'],['21.347kWh'],['26/03/18 - 01/04/18']
280,['2018-12'],['212.420kWh'],['4.165kWh/kW'],['212.420kWh'],"['127,45 CHF']",['26.360kWh'],['61.770kWh'],['35.403kWh'],['19/03/18 - 25/03/18']
281,['2018-11'],['84.920kWh'],['3.330kWh/kW'],['84.920kWh'],"['50,95 CHF']",['4.490kWh'],['67.510kWh'],['28.306kWh'],['16/03/18 - 18/03/18']
282,['2018-10'],['110.410kWh'],['2.165kWh/kW'],['110.410kWh'],"['66,25 CHF']",['7.180kWh'],['29.950kWh'],['18.401kWh'],['05/03/18 - 10/03/18']
283,['2018-09'],['84.510kWh'],['2.486kWh/kW'],['84.510kWh'],"['50,71 CHF']",['17.170kWh'],['25.420kWh'],['21.127kWh'],['26/02/18 - 04/03/18']
284,['2018-08'],['133.320kWh'],['2.614kWh/kW'],['133.320kWh'],"['79,99 CHF']",['8.570kWh'],['38.370kWh'],['22.220kWh'],['19/02/18 - 25/02/18']
285,['2018-07'],['83.530kWh'],['1.638kWh/kW'],['83.530kWh'],"['50,12 CHF']",['0.360kWh'],['24.090kWh'],['13.921kWh'],['12/02/18 - 18/02/18']
286,['2018-06'],['69.859kWh'],['1.174kWh/kW'],['69.859kWh'],"['41,92 CHF']",['3.670kWh'],['21.250kWh'],['9.979kWh'],['05/02/18 - 11/02/18']
287,['2018-05'],['98.479kWh'],['1.655kWh/kW'],['98.479kWh'],"['59,09 CHF']",['2.350kWh'],['19.299kWh'],['14.068kWh'],['29/01/18 - 04/02/18']
288,['2018-04'],['88.310kWh'],['1.484kWh/kW'],['88.310kWh'],"['52,99 CHF']",['0.720kWh'],['18.650kWh'],['12.615kWh'],['22/01/18 - 28/01/18']
289,['2018-03'],['28.878kWh'],['0.566kWh/kW'],['28.878kWh'],"['17,33 CHF']",['0.180kWh'],['12.370kWh'],['4.813kWh'],['15/01/18 - 20/01/18']
290,['2018-02'],['61.470kWh'],['1.033kWh/kW'],['61.470kWh'],"['36,88 CHF']",['1.380kWh'],['13.910kWh'],['8.781kWh'],['08/01/18 - 14/01/18']
291,['2018-01'],['26.080kWh'],['1.534kWh/kW'],['26.080kWh'],"['15,65 CHF']",['9.660kWh'],['16.420kWh'],['13.040kWh'],['06/01/18 - 07/01/18']
292,['2017-52'],['0.670kWh'],['0.026kWh/kW'],['0.670kWh'],"['0,40 CHF']",['0.010kWh'],['0.530kWh'],['0.223kWh'],['26/12/17 - 31/12/17']
293,['2017-49'],['76.419kWh'],['1.798kWh/kW'],['76.419kWh'],"['45,85 CHF']",['0.550kWh'],['43.899kWh'],['15.283kWh'],['05/12/17 - 09/12/17']
294,['2017-48'],['48.470kWh'],['1.426kWh/kW'],['48.470kWh'],"['29,08 CHF']",['1.710kWh'],['35.310kWh'],['12.117kWh'],['28/11/17 - 01/12/17']
295,['2017-47'],['57.420kWh'],['1.351kWh/kW'],['57.420kWh'],"['34,45 CHF']",['7.640kWh'],['15.640kWh'],['11.484kWh'],['20/11/17 - 24/11/17']
296,['2017-46'],['99.380kWh'],['1.670kWh/kW'],['99.380kWh'],"['59,63 CHF']",['3.820kWh'],['19.200kWh'],['14.197kWh'],['13/11/17 - 19/11/17']
297,['2017-45'],['66.249kWh'],['1.113kWh/kW'],['66.249kWh'],"['39,75 CHF']",['3.080kWh'],['20.640kWh'],['9.464kWh'],['06/11/17 - 12/11/17']
298,['2017-44'],['91.230kWh'],['1.533kWh/kW'],['91.230kWh'],"['54,74 CHF']",['0.390kWh'],['20.840kWh'],['13.032kWh'],['30/10/17 - 05/11/17']
